system,dataset,repeat,MAPE,MAE,RMSE
batlik,jelly.csv,17,0.0279501112930466,0.04946553819444452,0.07030161252126642
batlik,jelly.csv,18,0.02889419556934225,0.05270772569444459,0.08064088831928633
batlik,jelly.csv,19,0.028983737421592208,0.05284915853300163,0.079223718088729
batlik,jelly.csv,20,0.028055821531393806,0.0520691840277778,0.0886476395477953
batlik,jelly.csv,21,0.026079696609534905,0.048181423611110996,0.07782008368889876
batlik,jelly.csv,22,0.026570127251416536,0.04870668402777789,0.07375049155321121
batlik,jelly.csv,23,0.024625757055525492,0.04637473958333349,0.07339365224666373
batlik,jelly.csv,24,0.02779591828649001,0.0521378472222222,0.07897066130672982
batlik,jelly.csv,25,0.027255864714880323,0.047951562500000225,0.07274434876866939
batlik,jelly.csv,26,0.026553274748756846,0.04863758680555571,0.07169039756688941
batlik,jelly.csv,27,0.02997121215892282,0.056507204861111236,0.08884128259949665
batlik,jelly.csv,28,0.028510285347095002,0.055538715277777845,0.09410454113090577
batlik,jelly.csv,29,0.026197805785199164,0.050462586805555626,0.08319634096625647
batlik,karte.csv,0,0.033519146271086354,0.3633486979166659,0.4527213564073477
batlik,karte.csv,1,0.03362918571696079,0.3696333376736117,0.46618075606067305
batlik,karte.csv,2,0.03515972724058713,0.3870480468749989,0.48481844478717806
batlik,karte.csv,3,0.03449912787396602,0.37934084821428576,0.46984445813429926
batlik,karte.csv,4,0.03491526540323911,0.3767199367559521,0.46273648366385434
batlik,karte.csv,5,0.03492859019061845,0.37117050781250044,0.4600734260568508
batlik,karte.csv,6,0.03332941001073633,0.371095715525793,0.4625727824956814
batlik,karte.csv,7,0.03307378336320358,0.36843116319444547,0.469304244854412
batlik,karte.csv,8,0.03462448953078426,0.37930285590277735,0.4680363094338741
batlik,karte.csv,9,0.034625633919903906,0.39177471064814734,0.49246615492898854
batlik,karte.csv,10,0.03484615537371948,0.3786419930033414,0.47524742415248034
batlik,karte.csv,11,0.03432481662792058,0.3707685040509261,0.4649168005937929
batlik,karte.csv,12,0.03584424279043938,0.3952521990740732,0.4851931696619123
batlik,karte.csv,13,0.03247311027258799,0.3701461044973537,0.46954399322244833
batlik,karte.csv,14,0.03690041186537745,0.39740422743055476,0.48924436006217487
batlik,karte.csv,15,0.0352434995460266,0.3774814258368933,0.47100449047240106
batlik,karte.csv,16,0.03314725419830696,0.3721561631944442,0.46378155578780467
batlik,karte.csv,17,0.03441581945248265,0.3811939597800924,0.4806392805995196
batlik,karte.csv,18,0.03553901920370996,0.37477267071759157,0.46629286042898094
batlik,karte.csv,19,0.035515800674309914,0.38824272280092487,0.48136419862695784
batlik,karte.csv,20,0.03732559048143938,0.4070256655092597,0.5019072127415626
